32,37;Private;9,10;Never-married;Tech-support;*;Female;United-States;<=50K
32,37;Private;9,10;Never-married;Tech-support;*;Female;United-States;>50K
32,37;Private;9,10;Never-married;Tech-support;*;Female;United-States;<=50K
32,37;Private;9,10;Never-married;Tech-support;*;Female;United-States;<=50K
32,37;Private;9,10;Never-married;Tech-support;*;Female;United-States;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
17,20;Private;6,10;Never-married;Tech-support;*;Male;*;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
21,22;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
23;Private;9,10;Never-married;Tech-support;*;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
24,25;Private;9,10;Never-married;Tech-support;White;Male;*;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;8,9;Never-married;Tech-support;*;Male;United-States;<=50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;>50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;<=50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;<=50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;<=50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;<=50K
33,36;Private;9;Never-married;Tech-support;*;Male;*;<=50K
26,29;Private;10;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;10;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;10;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;10;Never-married;Tech-support;*;Male;United-States;<=50K
26,29;Private;10;Never-married;Tech-support;*;Male;United-States;<=50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;>50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;<=50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;<=50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;<=50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;<=50K
30,37;Private;10;Never-married;Tech-support;*;Male;*;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,19;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
20,22;Private;9;Never-married;Craft-repair;White;Female;*;<=50K
20,22;Private;9;Never-married;Craft-repair;White;Female;*;<=50K
20,22;Private;9;Never-married;Craft-repair;White;Female;*;<=50K
20,22;Private;9;Never-married;Craft-repair;White;Female;*;<=50K
23,25;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,25;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,25;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,25;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,25;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
27,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
27,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
27,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
27,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
27,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;Black;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;Black;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;Black;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;Black;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;Black;Female;United-States;<=50K
20,22;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
20,22;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
20,22;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
20,22;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
20,22;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
24,36;Private;10;Never-married;Craft-repair;*;Female;*;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18;Private;6,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
21;Private;4,9;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;2,6;Never-married;Craft-repair;White;Male;*;<=50K
22;Private;7;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;7;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;7;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;7;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;7;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Male;United-States;<=50K
20,21;Private;7,9;Never-married;Craft-repair;Black;Male;United-States;<=50K
20,21;Private;7,9;Never-married;Craft-repair;Black;Male;United-States;<=50K
20,21;Private;7,9;Never-married;Craft-repair;Black;Male;United-States;<=50K
20,21;Private;7,9;Never-married;Craft-repair;Black;Male;United-States;<=50K
20,21;Private;7,9;Never-married;Craft-repair;Black;Male;United-States;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;>50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
23;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
24;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
25;Private;3,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
26;Private;4,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;2,9;Never-married;Craft-repair;*;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
28;Private;3,9;Never-married;Craft-repair;White;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
29;Private;6,9;Never-married;Craft-repair;*;Male;*;<=50K
